text,intent
Je veins d’emménager et je ne comprends pas encore tout je voulais savoir arrêtez mon abonnement là parce que sur toute l’installation dans la maison et ça devient compliqué pour moi svp,resiliation
svp aidez moi à savoir quand vous êtes ouverts et aussi je veux emttre l’eau chez moi,horaire_agence
je veux qu’on coupe mon eau je reviens au pays récemment pourquoi ? pardon pour le dérangement et aussi je veux entamer les démarches pr un raccordement,resiliation
"S’il vous plaît, pouvez-vous m’aider à comprendre franchement je souhaite signaler une fuite d’eau dans mon quartier depuis ce matin dans la maison que je viens de louer ça me fatigue un peu aidez-moi svp",signaler_fuite
quels documents pour un réabonnement à la tde et aussi la moyenne d’eau c’est combien,documents_reabonnement
quels documents pour résilier mon abonnement à adidogomé et aussi je veux connaître les prix de l’eau,documents_resiliation
eske que vous pouvez m'expliquer ma zone a l’eau ou pas je viens juste de prendre la maison merci d’avance,zone_couverture
"Grand, j’ai un souci avec ça là est-ce que vous pouvez m'expliquer je souhaite prendre un abonnement d’aeu sur mon branchement actuel",demande_abonnement
Depuis hier j’ai un souci chez moi je voluais savoir comment fonctionne le branchement chez la société togolaise des eaux parce que dans la zone où je viens d’emménager et ça devient compliqué pour moi merci hein,info_branchement
vous traitez l’eau comment avant de la distribuer au niveau de mon compteur depuis un moment pourquoi ? pardon pour le dérangement,info_generale_tde
je souhaite mettre à jour les informations de mon contrat,modification_abonnement
Franchement je ne comprends pas comment ça fonctionne je voulais savoir optimiser l’eau pr une famille de 5 personnes aprce que dans la zone où je ivens d’emémnager et ça devient compliqué pour moi je compte sur vous,conseil_consommation
Depuis hier j’ai un souci chez moi est-ce que vs pouvez m'expliquer svp pouvez-vous me dire quels papiers sont demandés pr remettre l’eau en serviec dans mon logement sur toute l’installation dans la maison et aussi comment obtenir un document officiel auprès de vos services,documents_reabonnement
Je vous écris pour avoir des informations précises franchement l’eau est sale où l’eau est un peu sale ça me fatigue un peu,signaler_eau_sale
Ça fait plusieurs jours que j’ai un problème je voulais savoir ça sort sale au robinet parce que ça fait pluiseurs jours maintenant et ça devient compliqué pour moi veuillez m’aider s’il vous plaît et aussi documents pour réabonnement,signaler_eau_sale
quels documents pour résiliation à la tde au niveau des robinets chez moi pourquoi ? merci,documents_resiliation
Depuis hier j’ai un souci chez moi franchement je veux comprendre comment on obtient l’eau à domicile dans ma concession ça me fatigue un peu je vous remercie et aussi ce n’est pas une question sur les tarifs je veux juste vous contacter,info_branchement
svp aidez moi je veux entamer une demande de branchement pr ma maison dans mon quartier pour ma maison pourquoi ? je vous remercie et aussi comment reabonner deau,demande_branchement
franchement j’ai besoin d’un document officiel lié à mon compteur pouvez-vous m’aiedr,demande_document
fuite d’eau à adidogomé je viens d’emménager ici pourquoi ? et aussi bonjour je voudrais savoir où en est ma demande de branchement que j’ai déposée il y a quelques jours,signaler_fuite
"S’il vous plaît, pouvez-vous m’aider à comprender franchement l’eau coule très doucement depuis hier soir ça me fatigue un peu merci hein",signaler_basse_pression
bonjour je voudrais connaître les horaires d’ouverture de votre agence pourquoi ? merci,horaire_agence
Je reviens au pays et j’essaie de copmrendre le système franchement je peux avoir l’eau chez moi à lomé dans mon foyer ça me fatigue un peu merci,eligibilite_branchement
Franchement ça commence à m’inquiéter je voulais savoir on fait comment pour remettre l’eau là parce que chez nous dans le quartier et ça devient compliqué pour moi emrci,info_reabonnement
l’eau sort du sol là-bas,signaler_fuite
installer compteur chez moi possible,eligibilite_branchement
je doi fournir koi pr leau,documents_branchement
C’est important pour moi d’avoir une oslution je voulais savoir franchement je veux juste comprendre votre système de distribution d’eau et votre rôle dans la fourniture d’eau parce que où l’eau ne coule presque pas et ça devient compliqué pour moi pardon pour le dérangement,info_generale_tde
je voudrais savoir pourquoi l’eau est de mauvaise qualité chez moi ça fait plusieurs jours maintenant pourquoi ? merci beaucoup,signaler_eau_sale
J’ai vraimnet besoin d’une réponse rapide je voulais savoir débit d’eau très faible parce que pr mon habitation principale et ça devient compliqué pour moi merci hein,signaler_basse_pression
je voulais savoir franchement ma facture est élevée je veux savori comment ocnsommer moins d’eau parce que depuis ce matin et ça devient compliqué pr moi je vous remercie,conseil_consommation
"Chef, y a un problème ici chez nous je voulais savoir il y a de l’eau mais la pression est très faible parce que dans un foyer avec plusieurs enfants et ça devient compliqué pour moi svp",signaler_basse_pression
J’ai vraiment besoin d’une réponse rapide je voulais asvoir je veu brancher leau chez moi parce que sur mon brnachement actuel et ça devient compliqué pour moi aidez-moi svp,demande_branchement
salut je n’ai pas compris ce que vous avez dit au niveau de mon secteur ici pourquoi ? je compte sur vous et aussi fuite d’eau constatée dans ma zone,fallback
comment éviter gaspillage eau et aussi plus rien au robinet,conseil_consommation
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît franchement mon habitation est-elle éligible à la tde dans la maison que je viens de louer ça me fatigue un peu et aussi quels papiers pour arrêter l’eau dans ma maison",eligibilite_branchement
Franchement je ne comprends pas comment ça fonctionne franchement comment faire pour l’eau depuis que je suis rentré à la maison ça me fatigue un peu aidez-moi svp,conseil_consommation
expliquez moi comment l’eau arrive chez les gens,info_branchement
je veux savoir si je peux avoir l’eau chez moi et aussi quand eske que vous êtes ouverts,eligibilite_branchement
Je suis vraiment fatigué de cette situation est-ce que vous pouvez m'expliquer bonsoir je veux une explication complète sur vos tarifs d’eau et les coûts associés à la consommation je viens d’emménager ici merci beaucoup,info_tarif
il faut quels papiers pour être branché,documents_branchement
Ça fait plusieurs jours que j’ai un problème franchement l’eau est sale chez moi dans la maison que je viens de louer ça me fatiuge un peu merci,signaler_eau_sale
modifier les inofrmations de mon abonnement à la société togolaise des eaux et aussi quels documents sont exigés pour une érsiliation d’eau,modification_abonnement
installer un compteur chez moi et aussi information sur la couverture géographique du réseau d’eau,demande_branchement
franchement je veux savoir si ma consommation d’eau est normale,info_consommation_moyenne
Honnêtement je suis un peu confus je voulais savoir je dois aemner quoi pour couper mon abonnement parce que on est plusieurs à la maison et ça devient compliqué pour moi,documents_resiliation
mon dossier là ça a avancé ou bien,suivi_demande_branchement
information sur la consommation d’eau mensuelle moyenne dans la maison que je viens de louer pourquoi ? merci,info_consommation_moyenne
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer on ne peut pas boire cette eau dans la zone où j’habite actuellement merci beaucoup,signaler_eau_sale
on peut estimer ça à combien chez vous par rapport à mon abnonement acteul pourquoi ? merci d’avance,simulation_facture
franchement je veux que le compteur soit à mon nom maintenant dans la zone où je viens d’emménager ça me fatigue un peu svp j’ai besoin d’aide,demande_abonnement
je souhaite connaître la consommation moyenne de’au par foyer chez moi avec ma famille pourquoi ? merci,info_consommation_moyenne
expliquez moi les coûts liés à l’eau,info_tarif
Ça fait plusieurs jours que j’ai un problème je voulais savoir bonsoir je souhaite réactiver mon abonnement pouvez-vous m’expliquer la procédure parce que là où je suis actuellement et ça devient compliqué pour moi merci beaucoup et aussi réclamation concernant une erreur de facturation,info_reabonnement
je souhaite arrêter mon contrat avec la tde,resiliation
Ça devient compliqué pour moi en ce moment est-ce que vs pouvez m'expliquer salut je veux réactiver mon compteur pouvez-vous me odnner la liste complète des documents à fournir pour une famille de 5 personnes aidez-moi svp,documents_reabonnement
quelles sont les pièces justificatives pour un réabonnement ça dure depuis un bon moment pourquoi ? svp,documents_reabonnement
vous fermez à quelle heure,horaire_agence
je souhaite avoir des informations complètes sur le processus de raccordement à l’eau je suis nouveau dans cette zone pourquoi ? merci beaucoup,info_branchement
salut l’eau qui sort du robinet ne’st pas propre pouvez-vous m’iader au niveau de l’installation d’eau pourquoi ? pardon pour le dérangement,signaler_eau_sale
C’est important pour moi d’avoir une solution franchement demande de résiliation d’abonnement depuis ce matin ça me fatigue un peu svp,resiliation
Ça fait plusieurs jours que j’ai un porblème est-ce que vous pouvez m'expliquer ya pa deau là où je suis actuellement svp j’ai besoin d’aide,signaler_coupure
"On souffre un peu ici, j’aimerais comprendre je voulais savoir je veux réduire ma consommation d’eau aprce que là où je suis actuellement et ça devient compliqué pr moi s’il vous plaît et aussi estimez ma facture pour une maison à adidogomé",conseil_consommation
mon terrain est-il éligible à un branchement dans mon coin ici pourquoi ? merci et aussi je dois amener quoi pour que l’eau revienne chez moi,eligibilite_branchement
Je suis vraiment fatigué de cette situation est-ce que vous pouvez m'expliquer bonjour je voudrais avoir une estimation de ma facture d’eau pour un foyer moyen afin de imeux prévoir mes dépenses mensuelles depuis ce matin mecri beaucoup,simulation_facture
franchement mon dossier là ça a avancé ou bien dans ma nouvelle maison ça me fatigue un peu svp,suivi_demande_branchement
"Grand, j’ai un souci avec ça là franchement je voudrais comparer ma consommation avec la moyenne dans la zone où je viens d’emménager ça me fatigue un peu s’il vous plaît",info_consommation_moyenne
Franchement je ne comprends pas comment ça fonctionne je voulais savoir je voudrais savoir comment faire un branchement d’eau parce que depuis quelques jours déjà et ça devient compliqué pour moi aidez-moi svp,info_branchement
"Bonsoir, je vous contacte parce que j’ai une préoccupation franchement je veux autre chose dans la zone où j’habite actuellement ça me fatigue un peu je vous remercie",fallback
ma facture est trop élevée récemment j’ai commencé à remarquer ça pourquoi ? s’il vous plaît,reclamation_facture
je souhaite signaler une fuite d’eau dans mon quartier depuis ce matin et aussi je ne suis pas d’accord avec ma facture,signaler_fuite
c’est quels papiers vous avez là au niveau de mon compteur depius un moment pourquoi ? merci beaucoup,documents_generaux
S’il vous plaît c’est assze urgent dans mon cas je voulais savoir je veux svaoir environ je vais payer combien parce que ça fait plusieurs jours maintenant et ça devient compliqué pr moi,simulation_facture
Je ne comprends pas trop ce qui se passe chez moi est-ce que vs pouvez m'expliquer je veu apel un agent où l’eau ne coule presque pas aidez-moi svp et aussi je veux m’abonner à la tde,contact_service_client
procédure de raccordement on est plusieurs à la maison pourquoi ? merci hein,info_branchement
franchement la pression d’eau est trop faible ça devient difficile au niveau de mon secteur ici pourquoi ? merci d’avacne,signaler_basse_pression
je voulais savori faible pression d’eua à adidogomé parce que chez nous ici là et ça devient compliqué pour moi veuillez m’aider s’il vous plaît,signaler_basse_pression
J’ai vraiment bseoin d’une réponse rapide est-ce que vs pouvez m'expliquer je veux comprednre la porcédure pour une maison je reivens au pays récemment merci,info_branchement
quels papiers fournir à la tde pour arrêter mon contrat sur toute l’installation dans la maison pourquoi ? merci d’avance,documents_resiliation
quels documents pr un branchement à la tde,documents_branchement
l’eua est complètement coupée où on a souvent des coupures pouruqoi ? merci beaucoup,signaler_coupure
éligibilité au branchement avec la tde,eligibilite_branchement
je ne veux pas des informations généralse je veux un numéro pour vs apepler où on a souvent des coupures pourquoi ? je vous remercie,contact_service_client
"Bonsoir, je vous contacte parce que j’ai une préoccupation franchement je veux appeler un agent dans la maison que je viens de louer ça me fatigue un peu je vous reemrcie",contact_service_client
donnez-moi les documents que vous avez et aussi je veu savoir comen leau devien potable,documents_generaux
franchement eau non potable par rapport à mon abonnement actuel ça me fatigue un peu je compte sur vs,signaler_eau_sale
svp quelle est la consommation moyenne d’eau pour un foyer normal dans ma maison avec ma famille depuis hier pourquoi ? s’il vous plaît,info_consommation_moyenne
Franchement ça commence à m’inquiéter franchement franchement mon eau a été coupée et je veux savoir comment faire pour la remettre pour une famille de 5 personnes ça me fatigue un peu pardon pour le dérangement,info_reabonnement
"Bonsoir, je voulais juste comprendre quelque chose rapidement franchement de quels documents ai-je besoin pour résilier mon abonnement nous sommes une grande famille ici ça me fatigue un peu svp",documents_resiliation
Je suis un peu perdu par rapport à tout ça franchement svp aidez moi je veux comprendre comment réactiver mon compteur d’eau dans ma nouvelle maiosn ça me fatigue un peu,info_reabonnement
svp aidez moi l’eau est vraiment sale chez moi chez moi à Adidogomé pourquoi ? veuillez m’aider s’il vous plaît,signaler_eau_sale
est-ce que vous pouvez m'expliquer ça ne répond pas à ma question depuis hier soir je vous remercie,fallback
et aussi on demande quoi comme documents,documents_generaux
"Grand, j’ai un souci avec ça là je voulais savoir quels documents pour un réabonnement à la tde parce que dans mon coin ici et ça devient compliqué pour moi",documents_reabonnement
je souhaite suivre ma demande de branchement pour savoir si elle est en cours de traitement et aussi problème de fuite avec la tde,suivi_demande_branchement
"On souffre un peu ici, j’iamerais comprendre je voulais savoir bonsoir je souhaite avoir des informatoins détaillées sur la procédure de raccordement à l’eau potable parce que chez moi à Adidogomé et ça devient compliqué pour moi merci hein",info_branchement
"On souffre un peu ici, j’aimerais comprendre est-ce que vous pouvez m'expliquer franchement je cherche des astuces pour réduire ma consommation d’eau où la pression est très faible",conseil_consommation
processus de réactivation d’un compteur d’eau,info_reabonnement
Je suis nouveau dans la zone et j’ai quelques questions franchement documents nécessaires pour réactiver mon compteur dans mon quartier dans mon quartire à Lomé depuis quelques jours ça me fatigue un peu s’il vous plaît et aussi bonsoir je voudrais savoir quelles sont les pièces à fournir pour un raccordement à l’eau dans ma maison,documents_reabonnement
l’eau ne sort plus chez moi dans ma concession pourquoi ? et aussi comment on fait pour avoir l’eau à la maison,signaler_coupure
S’il vous plaît c’est assez urgent dans mon cas est-ce que vous pouvez m'expliquer documents nécessaires pour rouvrir mon abonnement merci beaucoup,documents_reabonnement
Je ne comprends pas trop ce qui se passe chez moi je voulais savoir je souhaite procéder à une modification de mon abonnement parce que je suis nouveau dans cette zone et ça devient compliqué pr moi je compte sur vous,modification_abonnement
"S’il vous plaît, pouvez-vous m’aider à comperndre je vuolais savoir l’eau est vraiment mauvaise parce que récemment j’ai commencé à remarquer ça et ça devient compliqué pr moi",signaler_eau_sale
Je suis un peu perdu par rapport à tout ça est-ce que vous pouvez m'expliquer liste des pièces pour remettre l’eau dans ma maison à lomé je reviens au pays récemment parodn pour le dérangement,documents_reabonnement
"Bonsoir, je vs contacte parce que j’ai une préoccupation je voulais savoir je peu avoir leau chez moi parce que je suis nouveau dans cette zone et ça devient compliqué pr moi svp j’ai besoin d’aide et aussi bonjour svp ma facture d’eau est trop élevée pouvez-vous vérifier merci",eligibilite_branchement
Ça devient cmopliqué pour moi en ce omment je voulais savoir svp il y a une coupure d’eau dans mon quartier et ça dure depuis plusieurs heures parce que où l’eau est un peu sale et ça devient compliqué pour moi svp,signaler_coupure
je voulais savoir on peut mettre l’eau chez moi parce que chez moi à Adidogomé et ça devient compliqué pour moi merci beaucoup,eligibilite_branchement
bonsoir je souhaite suivre l’évolution de ma demande de raccordement pour savoir si elle avance,suivi_demande_branchement
Ça devient compliqué pour moi en ce moment je voulais savoir franchement j’ai besoin d’un document officiel lié à mon compteur pouvez-vous m’aider parce que et ça devient compliqué pr moi je compte sur vous,demande_document
Je suis vraiment fatigué de cette situation je voulais savoir je peux avoir l’eau chez moi à lomé parce que dans ma concession et ça devient compliqué pr moi merci et uassi svp une canalisation semble cassée et l’eau coule en continu dans la rue,eligibilite_branchement
Depuis hier j’ai un souci chez moi est-ce que vous pouvez m'expliquer je veux savoir si ça évloue depuis hier soir mreci,suivi_demande_branchement
une famille utilise combien d’eau chez moi à Adidogomé depuis ce matin pourquoi ? svp j’ai besoin d’aide et aussi,info_consommation_moyenne
je doi fournir koi pour leau dans mon quartier à Lomé dpeuis quelques jours pourquoi ? merci hein,documents_branchement
Je vous écris pr avoir des informations précises je voulais savoir c’est kwa la socéité otgolaise des eaux parce que où l’eau est un peu sale et ça devient compliqué pour moi s’il vous plaît,info_generale_tde
comment faire pour avoir l’eau dans mon foyer où l’eau est un peu sale pourquoi ? merci hein,info_branchement
J’ai vraiment besoin d’une réponse rapide franchement je veux l’eau chez moi avec un abonnement à mon nom dans ma nouvelle maison ça me fatigue un peu merci beaucoup,demande_abonnement
"Bonsoir, je vs contacte parce que j’ai une préoccupation je voulais savoir documents disponibles à la société togolaise des eaux parce que sur mon branchement actuel et ça devient compliqué pr moi svp j’ai besoin d’aide",documents_generaux
bonsoir je souhaite avoir des informations détaillées sur la procédure de raccoredment à l’eau potable je reviens au pays récemment pourquoi ?,info_branchement
Ça devient compliqué pour moi en ce moment franchement je viens de construire une maison et je souhaite maintenant faire un raccordement au réseau d’eau potable on est environ 4 à utiliser l’eau ça me fatigue un peu pardon pour le dérangement,demande_branchement
S’il vous plaît c’est assez urgent dans mon cas franchement une fuite est en train de couler je viens juste de prendre la maison ça me fatigue un peu svp j’ai besoin d’aide,signaler_fuite
eau sale à la tde,signaler_eau_sale
"Bonsoir, je voulais ujste comprendre quelque chose rapidement est-ce que vous pouvez m'expliquer ma demande de branchement est rendue où au niveau de mon compteur merci hein",suivi_demande_branchement
Ça devient compliqué pr moi en ce moment je voulais savoir svp aidez moi à comprendre la moyenne de consommation d’eau parce que pour mon habitation principale et ça devient comlpiqué pour moi merci,info_consommation_moyenne
bonsoir je ne comprends pas le montant de ma facture pouvez-vous m’expliquer dans notre quartier ici à Tokoin pourquoi ? svp j’ai besoin d’aide,reclamation_facture
est-ce que vous pouvez m'expliqeur l’eau coule partout à cause d’uen fuite deupis que je suis rentré à la maison svp,signaler_fuite
"Bonjour, excusez-moi de vous déranger mais j’ai une question je voulais savoir donnez-moi les documents que vs avez parce que dans mon coin ici et ça devient compliqué pour moi emrci d’avance",documents_generaux
"S’il vous plaît, pouvez-vous m’aider à comprendre est-ce que vous pouvez m'expliquer je peux avoir un justificatif dans la zone où je viens d’emménager et aussi bjr je voudrais savoir où en est ma demande de rbanchement que j’ai déposée il y a quelques jours",demande_document
liste des pièces à fournir pour ma miason à lomé pourquoi ? pardon pour le dérangement,documents_branchement
Je suis nouveau dans la zone et j’ai quelques questions je voulais savoir quels documents pour un réabonnement à la tde parce que ça dure depuis un bon moment et ça devient compliqué pour moi je vous remercie,documents_reabonnement
"Salut, je voulais me renseigner sur quelque chose franchement une famille consomme combien d’eua en moyenne dans la maison que je viens de louer ça me fatigue un peu merci et aussi bonjour svp mon eau a été coupée et je souhaite faire un réabonnement pouvez-vous me dire quels documents fournir merci",info_consommation_moyenne
Franchement ça commence à m’inquiétre franchement salut il y a de l’eau qui fuit devant chez moi pouvez-vous vérifier au niveau des robinets chez moi ça me aftigue un peu merci,signaler_fuite
Je suis nouveau dans la zone et j’ai quelques questions je voluais savoir je veux un document parce que et ça devient compliqué pour moi,demande_document
Je suis nouveua dans la zone et j’ai quelques questions eske que vous pouvez m'expliquer je veux avoir un contrat d’eau pour ma maison par rapport à mon abonnement actuel je compte sur vous et aussi salut je veux réactiver mon compteur pouvez-vous me donner la liste complète des documents à fournir,demande_abonnement
plus d’eau à adidogomé dans ma maison avec ma famille depuis hier pourquoi ? je compte sur vous,signaler_coupure
Depuis hier j’ai un souci chez moi je voulais savoir bonsoir je souhaite réactiver mon abonnement pouvez-vous m’expliquer la porcédure parce que sur mon branchement actuel et ça devient compliqué pour moi merci hein,info_reabonnement
eske que vous pouvez m'expliquer documents disponibles à la société togolaise des eaux nous sommes une grande famille ici veuillez m’aider s’il vs plaît,documents_generaux
"Grand, j’ai un souci avec ça là je voulais savoir leau est traiter comen parce que sur toute l’installation dans la maison et ça devient compliqué pr moi svp",info_generale_tde
hein et aussi coupur deau chez moi,fallback
J’ai vraiment besoin d’une réponse rapide est-ce que vs pouvez m'expliquer on dnone quoi pour arrêter l’eau dans ma maison avec ma famille depuis hier veuillez m’aider s’il vous plaît,documents_resiliation
"Bonsoir, je voulais juste comprendre quelque chose rapidement franchement je veux prévoir ma facture selon ma consommation ça me fatigue un peu je vous remercie et aussi expliker moi les etapes de branchement",simulation_facture
l’eau met du temps à sortir dans mon coin ici pourquoi ? veuillez m’aider s’il vous plaît,signaler_basse_pression
Franchement je ne comprends pas comment ça fonctionne franchement où puis-je vous trouver physiquement ça me fatigue un peu je compte sur vous,contact_service_client
c’est quoi vos tarifs actuels nous sommes une grande famille ici pourquoi ? merci d’avance,info_tarif
Je vous écris pr avoir des informations précises je voulais savoir je veux récupérer ça parce que dans ma zone de résidence et ça devient compliqué pour moi aidez-moi svp,demande_document
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer quels documents sont exigés pr une demande de bracnhement dans la maison que je viens de louer pardon pr le dérangement,documents_branchement
Je suis un peu perdu par rapport à tout ça je voulais savoir qeuls papiers fourinr à la tde pour arrêter mon contrat parce que depuis ce matin et ça devient compliqué pr moi merci d’avance et aussi optimiser utilisation eau,documents_resiliation
Je reivens au pays et j’essaie de comprendre le système franchement comment remettre leau apres cuopur récemment j’ai commencé à remarquer ça ça me fatigue un peu pardon pour le dérangement,info_reabonnement
comment avoir ma facture d’eau à lomé,demande_document
Franchement je ne comprends pas comment ça fonctionne eske que vous pouvez m'expliquer je souhaite contester le montant de ma facture qui me semble anormalement léevé dans un foyer avec plusieurs enfants,reclamation_facture
je veux prévoir ma facture,simulation_facture
"Bonsoir, je vous contacte parce que j’ai une préoccupation franchement pour arrêter l’eau là on demande quels papiers je reviens au pays récemment ça me fatigue un peu aidez-moi svp",documents_resiliation
c’est quels documents qu’il faut pour remettre l’eau,documents_reabonnement
puis-je avoir l’eau à mon domicile et aussi quels justificatifs fournir pour une réactivation de compteur,eligibilite_branchement
franchement je ne comprends pas ma facture d’eau elle est trop chère pour moi,reclamation_facture
eske que vous pouvez m'expliquer zone couverte à adidogomé chez moi à Adidogomé depuis ce matin svp j’ai besoin d’aide,zone_couverture
Je suis vraiment fatigué de cette siutation je vuolais savoir je voudrais estimer combien je vais payer pour l’eau chaque mois parce que pour mon habitation principale et ça devient compliqué pour moi pardon pour le dérangement,simulation_facture
je voudrais savoir si la tde couvre ma zone d’habitation,zone_couverture
l’eau sort du sol,signaler_fuite
Je suis nouveau dans la zone et j’ai quelques questions je voulais savoir dossier à constituer parce que chez moi avec ma famille et ça devient compliqué pr moi merci beaucoup,documents_branchement
"S’il vous plaît, pouvez-vous m’aider à comprendre je voulais savoir documents disponibles à la tde parce que dans la zone où je viens d’emménager et ça devient compliqué pr moi je vs remercie",documents_generaux
"Bonsoir, je voulais juste comprendre quelque chose rapidement franchement rpoblème de coupure d’eau avec la société togolaise des eaux je reviens au pays récemment ça me fatigue un peu",signaler_coupure
Je vs écris pour avoir des informations précises je voulais savoir réduire consommation eau à adidogomé parce que au niveau de l’installation d’eau et ça devient compliqué pr moi merci,conseil_consommation
procedure de racordement c'est quoi où l’eau ne coule presque pas pourquoi ?,info_branchement
"Chef, y a un problème ici chez nous franchement je souhaite faire un branchement d’eau pour ma miason ça me fatigue un peu svp j’ai besoin d’aide et aussi comment améliorer ma consommation",demande_branchement
Franchement ça commence à m’inquiéter franchement liste compltèe des documents pour un réabonnement ça me fatigue un peu merci beaucoup et aussi salut je veux juste savoir combien je dois prévoir pr l’eau chaque mois dans un foyer normal,documents_reabonnement
je voulais savoir parce que dans la maison que je viens de louer et ça devient compliqué pour moi s’il vous plaît et aussi bonjour je voudrais connaître les horaires d’ouverture de votre agence,signaler_basse_pression
Je suis vraiment fatgiué de cette situation franchement si on est en famille là on peut payer combien pour l’eau au inveau de mon compteur depuis un moment ça me fatigue un peu merci d’avance,simulation_facture
Honnêtement je suis un peu confus est-ce que vous pouvez 'mexpliquer horaires agence tde dans ma maison avec ma famille depuis hier merci beaucoup et aussi,horaire_agence
"Bonjour, ja’urais besoin d’un renseignement s’il vous plaît franchement statistiques de consommation o société togolaise des eaux dans mon coin ici ça me fatigue un peu merci d’avance",info_consommation_moyenne
quels papiers il faut déposer pour que l’eau revienne,documents_reabonnement
Je viens d’emménager et je ne comprends pas encore tout est-ce que vous pouvez m'expliquer quantité d’eau pour une famille de 5 personnes où la pression est très faible s’il vous plaît,info_consommation_moyenne
franchement comment réactiver mon abonnement pour une famille de 5 personnes ça me ftaigue un peu merci,info_reabonnement
"Bonsoir, je voulais juste comprendre quelque chose rapidement franchement je voudrais obtenir un document où l’eau ne coule presque pas ça me fatiuge un peu je compte sur vous",demande_document
je veux faire un abonnement,demande_abonnement
"Bonsoir, je voulais juste comprendre quelque chose rapidement je voulais savoir c’est kwa la procédure pour ouvrir un abonnement à la tde parce que pour mon habitation principale et ça devient compliqué pour moi aidez-moi svp",demande_abonnement
